"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바라며, 외부 공개시에는 반드시 신고일 기준으로 집계되면 공식통계를 이용하여 주시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
"* 주택매매 거래는 부동산 거래신고 등에 관한 법률 제3조에 따라 계약일로부터 60일 이내 신고토록 하고 있습니다."
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1588-0149로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 20150101 ~ 20151231"
"실거래구분 : 단독다가구(매매)"
"주소구분 : 지번주소"
"시도 : 강원도"
"시군구 : 평창군"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"시군구","번지","주택유형","도로조건","연면적(㎡)","대지면적(㎡)","계약년월","계약일","거래금액(만원)","건축년도","도로명"
"강원도 평창군 방림면 계촌리","2**","단독","12m미만","196.08","750","201510","21~31","6,000","1997","고원로"
"강원도 평창군 방림면 계촌리","7**","단독","8m미만","81.97","752","201508","11~20","14,565","2014","null"
"강원도 평창군 방림면 계촌리","2***","단독","8m미만","52.47","757","201510","21~31","10,000","2008","null"
"강원도 평창군 방림면 계촌리","1***","단독","8m미만","93.24","774","201504","1~10","10,500","1950","대미동길"
"강원도 평창군 방림면 계촌리","2***","단독","8m미만","165","952","201511","11~20","11,303","2004","감동지길"
"강원도 평창군 방림면 계촌리","2***","단독","8m미만","193.8","990","201508","21~31","30,000","2004","감동지길"
"강원도 평창군 방림면 계촌리","7**","단독","-","115.77","1090","201509","11~20","12,927","2015","대미동길"
"강원도 평창군 방림면 방림리","2*","다가구","8m미만","51.21","318","201508","11~20","5,100","2011","평창대로"
"강원도 평창군 방림면 방림리","2*","다가구","8m미만","51.21","369","201506","21~30","5,200","2011","평창대로"
"강원도 평창군 방림면 방림리","2*","다가구","8m미만","51.21","420","201507","11~20","5,400","2011","평창대로"
"강원도 평창군 방림면 방림리","2*","다가구","8m미만","51.21","431","201506","21~30","5,300","2011","평창대로"
"강원도 평창군 방림면 방림리","2*","다가구","8m미만","51.21","460","201508","1~10","5,200","2011","평창대로"
"강원도 평창군 방림면 방림리","2*","다가구","8m미만","51.21","507","201507","21~31","5,300","2011","평창대로"
"강원도 평창군 방림면 방림리","2*","다가구","8m미만","51.21","535","201506","21~30","5,510","2011","평창대로"
"강원도 평창군 방림면 방림리","1***","단독","12m미만","72.5","230","201508","11~20","5,000","1957","서동로"
"강원도 평창군 방림면 방림리","4**","단독","8m미만","74.1","495","201508","1~10","9,000","1998","구포길"
"강원도 평창군 방림면 방림리","9**","단독","8m미만","100","532","201512","21~31","12,400","2005","방림3길"
"강원도 평창군 방림면 운교리","1***","단독","8m미만","128.63","322","201501","11~20","8,337","2010","null"
"강원도 평창군 방림면 운교리","1***","단독","8m미만","128.63","322","201504","21~30","9,275","2010","null"
"강원도 평창군 방림면 운교리","7**","단독","8m미만","69.56","437","201511","1~10","12,540","2009","여우재길"
"강원도 평창군 방림면 운교리","1***","단독","8m미만","81.51","470","201512","11~20","11,500","2014","칡사리길"
"강원도 평창군 방림면 운교리","1***","단독","8m미만","82.46","484","201505","1~10","11,200","2004","칡사리길"
"강원도 평창군 방림면 운교리","1***","단독","8m미만","93.97","494","201510","21~31","16,630","2013","칡사리길"
"강원도 평창군 방림면 운교리","3**","단독","8m미만","95.14","495","201510","21~31","12,500","2004","여우재2길"
"강원도 평창군 방림면 운교리","1***","단독","8m미만","100","517","201511","21~30","11,676","1998","운지로"
"강원도 평창군 방림면 운교리","1***","단독","8m미만","114.66","538","201506","21~30","19,800","2012","운지로"
"강원도 평창군 방림면 운교리","1***","단독","8m미만","98.22","592","201511","11~20","13,950","2013","칡사리길"
"강원도 평창군 방림면 운교리","8**","단독","8m미만","68.73","686","201509","21~30","12,144","2009","여우재길"
"강원도 평창군 봉평면 덕거리","4**","단독","8m미만","145.96","479","201507","21~31","20,000","2012","덕거길"
"강원도 평창군 봉평면 면온리","6**","다가구","8m미만","351.72","454","201506","1~10","27,858","2005","석이바우길"
"강원도 평창군 봉평면 면온리","6**","다가구","8m미만","191.81","625","201502","1~10","30,000","2013","null"
"강원도 평창군 봉평면 면온리","3**","단독","8m미만","123.44","449","201509","1~10","20,000","2004","설다목길"
"강원도 평창군 봉평면 면온리","6**","단독","8m미만","71.28","473","201512","21~31","8,700","2004","직동길"
"강원도 평창군 봉평면 면온리","6**","단독","8m미만","111.13","595","201505","1~10","9,000","2002","직동길"
"강원도 평창군 봉평면 면온리","6**","단독","8m미만","188.24","1065","201502","21~28","37,240","2007","석이바우길"
"강원도 평창군 봉평면 무이리","4**","단독","8m미만","76.08","296","201512","21~31","8,000","2010","백운동1길"
"강원도 평창군 봉평면 무이리","3**","단독","8m미만","99.48","369","201511","1~10","10,000","2004","백운동길"
"강원도 평창군 봉평면 무이리","9**","단독","8m미만","100.41","550","201512","1~10","10,996","2004","경강로"
"강원도 평창군 봉평면 무이리","3**","단독","8m미만","90.97","625","201505","11~20","11,200","2009","null"
"강원도 평창군 봉평면 무이리","5*","단독","12m미만","192","661","201505","11~20","18,000","1997","봉평북로"
"강원도 평창군 봉평면 무이리","5**","단독","8m미만","173.56","992","201506","11~20","30,000","2010","백운동길"
"강원도 평창군 봉평면 원길리","7**","단독","8m미만","100.5","305","201505","1~10","9,350","1995","메밀꽃길"
"강원도 평창군 봉평면 원길리","3**","단독","8m미만","92.7","445","201507","21~31","13,500","1993","은행마을길"
"강원도 평창군 봉평면 원길리","1**","단독","8m미만","99.75","550","201505","11~20","16,250","2011","북길동길"
"강원도 평창군 봉평면 원길리","4**","단독","8m미만","72.36","660","201510","11~20","20,600","2012","북길동길"
"강원도 평창군 봉평면 원길리","4**","단독","8m미만","90","660","201508","11~20","7,000","2008","북길동길"
"강원도 평창군 봉평면 유포리","6**","단독","8m미만","30.65","820","201504","11~20","10,000","2013","수림대길"
"강원도 평창군 봉평면 진조리","3**","단독","8m미만","152.17","396","201508","21~31","8,320","2003","진조2길"
"강원도 평창군 봉평면 진조리","6*","단독","8m미만","72","1000","201512","21~31","8,197","2003","진조1길"
"강원도 평창군 봉평면 창동리","8*","단독","8m미만","42.24","397","201505","11~20","2,000","2006","방축동길"
"강원도 평창군 봉평면 창동리","6**","단독","8m미만","106.28","500","201508","21~31","13,116","2007","경강로"
"강원도 평창군 봉평면 창동리","2**","단독","25m미만","223.04","998","201511","1~10","40,000","1996","기풍로"
"강원도 평창군 봉평면 평촌리","4**","단독","8m미만","61.09","278","201502","11~20","11,000","2007","금산동길"
"강원도 평창군 봉평면 평촌리","6**","단독","8m미만","88","327","201507","11~20","7,800","1996","쉴바위길"
"강원도 평창군 봉평면 평촌리","2**","단독","8m미만","78.69","387","201512","1~10","1,500","1963","null"
"강원도 평창군 봉평면 평촌리","4**","단독","12m미만","94.6","660","201512","11~20","6,000","2004","후군동길"
"강원도 평창군 봉평면 평촌리","4**","단독","8m미만","118.47","995","201510","21~31","14,400","2001","금산동길"
"강원도 평창군 봉평면 흥정리","1**","다가구","8m미만","154.8","583","201506","21~30","20,400","2011","흥정계곡3길"
"강원도 평창군 봉평면 흥정리","2**","다가구","8m미만","143.07","763","201503","1~10","12,400","2002","흥정계곡1길"
"강원도 평창군 봉평면 흥정리","2**","단독","8m미만","70.56","175","201512","1~10","6,500","1993","흥정계곡길"
"강원도 평창군 봉평면 흥정리","1**","단독","8m미만","92.96","533","201505","1~10","7,573","1999","흥정계곡2길"
"강원도 평창군 봉평면 흥정리","3**","단독","8m미만","175.33","653","201505","11~20","23,000","2001","흥정계곡길"
"강원도 평창군 용평면 백옥포리","3*","단독","8m미만","98.86","330","201504","11~20","8,400","2011","금당계곡로"
"강원도 평창군 용평면 백옥포리","2**","단독","8m미만","77.86","562","201503","21~31","8,500","2001","경강로"
"강원도 평창군 용평면 백옥포리","4**","단독","8m미만","70.74","578","201505","11~20","12,700","2010","경강로"
"강원도 평창군 용평면 백옥포리","4**","단독","8m미만","79.56","579","201502","1~10","12,000","2014","경강로"
"강원도 평창군 용평면 백옥포리","5**","단독","8m미만","126.65","621","201511","11~20","15,000","2012","경강로"
"강원도 평창군 용평면 백옥포리","4**","단독","-","73.44","659","201509","11~20","14,000","1999","진전길"
"강원도 평창군 용평면 속사리","4**","단독","8m미만","52.92","359","201511","1~10","10,000","1978","양지길"
"강원도 평창군 용평면 속사리","1**","단독","8m미만","98.03","602","201502","1~10","12,000","2000","신약수로"
"강원도 평창군 용평면 속사리","3**","단독","12m미만","196.61","653","201507","21~31","13,500","1999","운두령로"
"강원도 평창군 용평면 용전리","3*","단독","8m미만","97.84","582","201510","11~20","15,800","2010","방덕골길"
"강원도 평창군 용평면 장평리","3**","다가구","12m미만","265.72","331","201512","21~31","45,000","2006","금송1길"
"강원도 평창군 용평면 장평리","2**","단독","8m미만","187.91","307","201503","21~31","15,000","2008","평창대로"
"강원도 평창군 용평면 장평리","5**","단독","8m미만","97.36","395","201510","1~10","8,500","2004","갈정지길"
"강원도 평창군 용평면 장평리","2**","단독","8m미만","45.57","407","201504","1~10","6,689","1955","서낭골길"
"강원도 평창군 용평면 장평리","2**","단독","12m미만","110","497","201503","11~20","17,000","2000","서낭골길"
"강원도 평창군 용평면 재산리","1***","다가구","8m미만","197.79","990","201510","11~20","23,600","2004","금당길"
"강원도 평창군 용평면 재산리","9**","단독","8m미만","18","165","201505","11~20","1,250","2001","궁항동길"
"강원도 평창군 용평면 재산리","1***","단독","8m미만","88.27","310","201510","21~31","11,000","1997","안인평2길"
"강원도 평창군 용평면 재산리","1***","단독","8m미만","90","330","201507","11~20","15,500","null","진등길"
"강원도 평창군 용평면 재산리","1***","단독","8m미만","117.75","581","201507","11~20","22,000","1999","진등길"
"강원도 평창군 진부면 거문리","2*","단독","8m미만","106.37","469","201505","11~20","14,554","2004","오대천로"
"강원도 평창군 진부면 두일리","8*","단독","8m미만","95.9","727","201512","1~10","12,935","2001","방아다리로"
"강원도 평창군 진부면 마평리","4**","단독","8m미만","70.45","325","201512","1~10","7,000","2000","모릿재로"
"강원도 평창군 진부면 상진부리","2**","단독","8m미만","40.15","155","201506","1~10","4,080","1973","진벌1길"
"강원도 평창군 진부면 상진부리","4**","단독","8m미만","110.5","495","201507","11~20","8,300","2001","억두동길"
"강원도 평창군 진부면 상진부리","2**","단독","12m미만","158.71","596","201505","1~10","24,000","2004","진벌1길"
"강원도 평창군 진부면 송정리","2***","단독","8m미만","156.66","198.4","201507","1~10","12,500","1995","송정택지2길"
"강원도 평창군 진부면 송정리","2***","단독","8m미만","144.66","285.8","201508","21~31","9,000","1995","송정택지2길"
"강원도 평창군 진부면 송정리","1***","단독","8m미만","108.5","397","201507","21~31","11,600","2002","송정길"
"강원도 평창군 진부면 송정리","1***","단독","8m미만","95.35","541","201510","1~10","26,000","2009","null"
"강원도 평창군 진부면 수항리","2**","단독","8m미만","112.5","661","201507","21~31","14,498","2003","수항길"
"강원도 평창군 진부면 신기리","*","단독","8m미만","88.2","685","201507","11~20","21,589","2012","신기봉산로"
"강원도 평창군 진부면 장전리","7*","단독","8m미만","82.35","340","201503","21~31","7,000","1996","장전길"
"강원도 평창군 진부면 장전리","8*","단독","8m미만","105.45","1000","201507","1~10","19,500","2002","장전길"
"강원도 평창군 진부면 척천리","2**","다가구","8m미만","48.51","660","201509","11~20","7,000","1999","방아다리로"
"강원도 평창군 진부면 탑동리","3**","다가구","8m미만","30.07","990","201509","1~10","5,356","2004","탑동길"
