"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바라며, 외부 공개시에는 반드시 신고일 기준으로 집계되면 공식통계를 이용하여 주시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
"* 주택매매 거래는 부동산 거래신고 등에 관한 법률 제3조에 따라 계약일로부터 60일 이내 신고토록 하고 있습니다."
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1588-0149로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 20150101 ~ 20151231"
"실거래구분 : 단독다가구(매매)"
"주소구분 : 지번주소"
"시도 : 강원도"
"시군구 : 횡성군"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"시군구","번지","주택유형","도로조건","연면적(㎡)","대지면적(㎡)","계약년월","계약일","거래금액(만원)","건축년도","도로명"
"강원도 횡성군 공근면 매곡리","5*","단독","8m미만","144.52","658","201509","21~30","10,000","2001","공근남로169번길"
"강원도 횡성군 공근면 부창리","1**","단독","8m미만","85.5","440","201508","1~10","16,000","2009","부창상동길"
"강원도 횡성군 공근면 부창리","6**","단독","8m미만","51.48","631","201512","11~20","12,000","2005","부창어둔길"
"강원도 횡성군 공근면 부창리","5**","단독","8m미만","143.11","660","201503","11~20","16,700","2012","금계로부창3길"
"강원도 횡성군 공근면 부창리","5**","단독","8m미만","143.11","660","201510","1~10","15,614","2012","금계로부창3길"
"강원도 횡성군 공근면 삼배리","2*","단독","8m미만","64.8","328","201508","1~10","9,000","1940","금계동로"
"강원도 횡성군 공근면 상동리","2*","단독","8m미만","106.98","537","201509","11~20","8,500","2015","예의촌길"
"강원도 횡성군 공근면 상동리","5**","단독","8m미만","103.51","660","201509","11~20","13,000","2003","금계로상동7길"
"강원도 횡성군 공근면 수백리","4**","단독","8m미만","85.72","495","201506","11~20","18,450","2010","공근북로"
"강원도 횡성군 공근면 수백리","3**","단독","8m미만","116.59","523","201501","11~20","6,730","2001","공근남로419번길"
"강원도 횡성군 공근면 수백리","1**","단독","8m미만","125","1301","201511","11~20","10,400","1962","공근북로3번길"
"강원도 횡성군 공근면 신촌리","7**","단독","8m미만","101.73","564","201505","1~10","9,500","2008","신촌3길"
"강원도 횡성군 공근면 신촌리","7**","단독","8m미만","101.73","564","201509","21~30","9,700","2008","신촌3길"
"강원도 횡성군 공근면 어둔리","3**","다가구","8m미만","148.97","496","201502","11~20","15,000","2006","금계서로"
"강원도 횡성군 공근면 오산리","2**","단독","8m미만","97.45","510","201502","1~10","10,000","1996","공근남로162번길"
"강원도 횡성군 공근면 창봉리","7**","단독","12m미만","45.31","283","201507","11~20","5,044","2014","창봉옛길"
"강원도 횡성군 공근면 창봉리","5**","단독","8m미만","76.62","433","201509","11~20","5,200","2001","창봉1길"
"강원도 횡성군 공근면 초원리","1**","단독","-","92.53","565","201512","1~10","18,400","2015","경강로초원6길"
"강원도 횡성군 공근면 초원리","3**","단독","8m미만","145.64","660","201503","1~10","21,000","2012","경강로"
"강원도 횡성군 공근면 학담리","5**","단독","12m미만","84.58","451","201506","11~20","11,000","2002","영서로"
"강원도 횡성군 공근면 학담리","1**","단독","8m미만","99.82","579.9","201507","21~31","18,488","2013","영서로학담5길"
"강원도 횡성군 공근면 학담리","6**","단독","8m미만","181.9","650","201508","1~10","19,000","2002","학담서로"
"강원도 횡성군 공근면 행정리","2**","단독","8m미만","94.88","316","201506","11~20","10,000","2009","항재로행정4길"
"강원도 횡성군 공근면 행정리","1**","단독","8m미만","81.24","352","201506","21~30","9,700","2009","항재로행정4길"
"강원도 횡성군 공근면 행정리","7*","단독","8m미만","165.03","661","201508","1~10","11,500","2007","항재로"
