"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바라며, 외부 공개시에는 반드시 신고일 기준으로 집계되면 공식통계를 이용하여 주시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
"* 주택매매 거래는 부동산 거래신고 등에 관한 법률 제3조에 따라 계약일로부터 60일 이내 신고토록 하고 있습니다."
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1588-0149로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 20150101 ~ 20151231"
"실거래구분 : 단독다가구(매매)"
"주소구분 : 지번주소"
"시도 : 강원도"
"시군구 : 속초시"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"시군구","번지","주택유형","도로조건","연면적(㎡)","대지면적(㎡)","계약년월","계약일","거래금액(만원)","건축년도","도로명"
"강원도 속초시 대포동","6**","단독","8m미만","117.7","377","201507","1~10","9,000","1990","해오름로"
"강원도 속초시 도문동","1***","단독","8m미만","92.77","291","201507","1~10","6,500","1979","중도문길"
"강원도 속초시 도문동","8**","단독","8m미만","83.11","407","201508","21~31","4,900","1978","중도문길"
"강원도 속초시 동명동","4**","단독","8m미만","21.2","23","201503","1~10","3,500","1984","중앙로"
"강원도 속초시 동명동","4**","단독","8m미만","25.8","36","201510","1~10","1,300","1999","장안로4길"
"강원도 속초시 동명동","*","단독","8m미만","24.18","46","201501","11~20","1,700","1983","영금정로4길"
"강원도 속초시 동명동","*","단독","8m미만","40.04","63","201504","11~20","2,500","1982","영금정로4길"
"강원도 속초시 동명동","5**","단독","8m미만","32.63","72","201507","1~10","5,000","1985","번영로105번길"
"강원도 속초시 동명동","4**","단독","8m미만","48.05","83","201505","11~20","2,000","1983","수복로"
"강원도 속초시 동명동","2**","단독","25m미만","70.47","86","201510","11~20","9,200","1967","장안로"
"강원도 속초시 동명동","4**","단독","8m미만","49.85","89.83","201509","1~10","3,600","1975","수복로259번길"
"강원도 속초시 동명동","2**","단독","8m미만","53.6","93","201508","11~20","3,500","1970","장안로1길"
"강원도 속초시 동명동","4**","단독","25m미만","146.64","96","201507","11~20","22,500","2002","수복로"
"강원도 속초시 동명동","5**","단독","8m미만","38.93","99","201505","21~31","7,000","1970","장안로1길"
"강원도 속초시 동명동","4**","단독","8m미만","38.47","116","201505","11~20","2,800","1977","수복로"
