"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바라며, 외부 공개시에는 반드시 신고일 기준으로 집계되면 공식통계를 이용하여 주시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
"* 주택매매 거래는 부동산 거래신고 등에 관한 법률 제3조에 따라 계약일로부터 60일 이내 신고토록 하고 있습니다."
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1588-0149로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 20150101 ~ 20151231"
"실거래구분 : 단독다가구(매매)"
"주소구분 : 지번주소"
"시도 : 강원도"
"시군구 : 삼척시"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"시군구","번지","주택유형","도로조건","연면적(㎡)","대지면적(㎡)","계약년월","계약일","거래금액(만원)","건축년도","도로명"
"강원도 삼척시 노곡면 하월산리","1**","단독","8m미만","161.52","340","201506","11~20","5,500","1995","노곡로"
"강원도 삼척시 당저동","1**","단독","8m미만","30.8","99","201509","21~30","2,500","1960","월계길"
"강원도 삼척시 당저동","*","단독","8m미만","48.6","132.6","201507","21~31","5,800","1977","당저동2길"
"강원도 삼척시 당저동","5*","단독","8m미만","121.12","142","201512","11~20","14,100","1981","사대안2길"
"강원도 삼척시 당저동","1*","단독","8m미만","77.37","156","201503","21~31","14,800","1978","당저동1길"
"강원도 삼척시 당저동","1*","단독","8m미만","126.19","156","201512","21~31","11,700","1960","당저동1길"
"강원도 삼척시 당저동","5*","단독","8m미만","125.37","157.2","201506","11~20","6,000","1980","사대안2길"
"강원도 삼척시 당저동","*","단독","25m이상","89.05","163.3","201501","11~20","8,000","1960","교동로"
"강원도 삼척시 당저동","5*","단독","25m미만","179.15","190.7","201505","21~31","18,000","1980","사대안길"
"강원도 삼척시 당저동","1**","단독","8m미만","72.88","198","201506","11~20","9,000","1976","대학로"
"강원도 삼척시 당저동","1**","단독","8m미만","67.6","225","201509","1~10","10,000","1960","대학로"
"강원도 삼척시 당저동","*","단독","8m미만","174.8","244.6","201508","1~10","24,500","1995","당저동1길"
"강원도 삼척시 당저동","1**","단독","8m미만","81.76","255","201505","1~10","4,300","1960","월계길"
"강원도 삼척시 당저동","8*","단독","8m미만","72.98","292","201503","1~10","10,700","1978","월계길"
"강원도 삼척시 당저동","1**","단독","8m미만","134.62","557","201503","11~20","16,000","1995","마달길"
"강원도 삼척시 당저동","1**","단독","8m미만","192.46","583","201505","11~20","50,000","1935","대학로"
"강원도 삼척시 도계읍 고사리","7*","단독","8m미만","81.83","387","201509","11~20","7,500","1960","소달길"
"강원도 삼척시 도계읍 늑구리","1**","단독","8m미만","53.21","188","201504","11~20","4,000","1960","늑구1길"
"강원도 삼척시 도계읍 늑구리","1**","단독","8m미만","98.41","413","201507","21~31","4,000","1998","늑구점리길"
"강원도 삼척시 도계읍 도계리","3**","단독","8m미만","51.04","56","201507","11~20","7,000","1985","도계로"
"강원도 삼척시 도계읍 도계리","3**","단독","12m미만","61.5","105","201508","11~20","6,000","1998","도계강변길"
"강원도 삼척시 도계읍 도계리","3**","단독","8m미만","57.06","124","201509","21~30","2,450","1960","도계강변2길"
"강원도 삼척시 도계읍 도계리","3**","단독","8m미만","78.68","175","201507","1~10","14,000","1986","도계우회로"
"강원도 삼척시 도계읍 도계리","2**","단독","8m미만","72.45","182","201507","1~10","8,470","1960","도계느티로1길"
"강원도 삼척시 도계읍 도계리","3**","단독","8m미만","152.11","382","201501","21~31","6,000","1949","도계우회로1길"
"강원도 삼척시 도계읍 도계리","8*","단독","12m미만","88.32","522","201512","11~20","6,000","2010","도상로"
"강원도 삼척시 도계읍 신리","3*","단독","8m미만","105.04","650","201506","21~30","10,000","2008","신리2길"
"강원도 삼척시 도계읍 신리","4**","단독","8m미만","96","660","201503","1~10","8,000","2011","문의재로"
"강원도 삼척시 도계읍 심포리","3**","단독","8m미만","132.6","552","201503","1~10","7,000","2000","심포서길"
"강원도 삼척시 도계읍 전두리","5*","단독","12m미만","53.84","69.43","201503","11~20","4,800","1983","도계로"
"강원도 삼척시 도계읍 흥전리","6*","단독","8m미만","93.39","275","201508","1~10","7,100","2011","흥전길"
"강원도 삼척시 등봉동","1**","단독","8m미만","85.98","430","201504","11~20","6,500","1998","등봉안길"
"강원도 삼척시 마달동","8*","다가구","12m미만","356.31","216","201506","21~30","51,000","2014","마달길"
"강원도 삼척시 마달동","8*","다가구","8m미만","519.16","379","201501","21~31","60,000","2014","마달길"
"강원도 삼척시 미로면 고천리","5**","단독","8m미만","152.44","506","201511","11~20","3,000","1995","고천1길"
"강원도 삼척시 미로면 고천리","6**","단독","8m미만","43.7","628","201504","21~30","2,000","1960","고천1길"
"강원도 삼척시 미로면 내미로리","6**","단독","12m미만","73.8","250","201505","21~31","4,050","2009","고내로"
"강원도 삼척시 미로면 무사리","1**","단독","8m미만","72.32","297","201510","11~20","3,700","1996","강원남부로"
"강원도 삼척시 미로면 상거노리","8*","단독","8m미만","66","255","201510","21~31","5,500","2003","미로강변로2길"
"강원도 삼척시 미로면 상거노리","2**","단독","8m미만","62.81","486","201502","1~10","2,500","1960","상거노안길"
"강원도 삼척시 미로면 상거노리","4**","단독","8m미만","91.35","582","201509","1~10","6,000","2003","강원남부로"
"강원도 삼척시 미로면 상정리","*","단독","8m미만","57.2","198","201510","11~20","650","2003","상정안길"
"강원도 삼척시 미로면 상정리","2*","단독","8m미만","74.5","388","201510","11~20","7,500","1961","상정길"
"강원도 삼척시 미로면 하거노리","5**","단독","8m미만","16.08","141","201504","1~10","1,500","1960","하거노길"
"강원도 삼척시 미로면 하거노리","1**","단독","12m미만","85.5","284","201506","21~30","6,800","2003","미로강변로"
"강원도 삼척시 미로면 하정리","1*","단독","8m미만","69.88","324","201511","21~30","6,500","2008","하정길"
"강원도 삼척시 미로면 하정리","1**","단독","8m미만","90.18","496","201509","11~20","8,300","2010","하정길"
"강원도 삼척시 성남동","1**","단독","8m미만","149.91","287","201507","11~20","20,000","2005","엑스포로"
"강원도 삼척시 성내동","*","단독","8m미만","43.05","230","201509","1~10","7,800","null","죽서루길"
"강원도 삼척시 성내동","*","단독","8m미만","86.91","433","201505","11~20","9,000","1960","죽서루길"
"강원도 삼척시 신기면 서하리","1**","단독","8m미만","215.48","575","201507","21~31","10,000","2002","환선로"
"강원도 삼척시 신기면 신기리","2**","단독","8m미만","73.63","334","201508","21~31","2,000","1960","신기길"
"강원도 삼척시 오분동","5*","단독","8m미만","20.52","109","201502","11~20","800","1969","오분2길"
"강원도 삼척시 오분동","1**","단독","8m미만","51.43","149","201512","21~31","1,300","1960","동해대로"
"강원도 삼척시 오분동","4*","단독","8m미만","86.76","165","201505","11~20","7,150","2002","동해대로"
"강원도 삼척시 오분동","6*","단독","8m미만","184.44","238","201509","21~30","3,000","1981","오분2길"
"강원도 삼척시 오분동","6*","단독","8m미만","46.35","298","201510","11~20","5,000","1960","동해대로"
"강원도 삼척시 오분동","1**","단독","12m미만","58.76","334","201509","1~10","6,500","1960","오분길"
"강원도 삼척시 오분동","1**","단독","12m미만","72.2","341","201512","21~31","7,500","1992","오분길"
"강원도 삼척시 우지동","1**","단독","8m미만","106.22","775","201502","21~28","20,400","2000","우지길"
"강원도 삼척시 우지동","4*","단독","8m미만","98.54","826","201511","21~30","19,000","2010","우지1길"
"강원도 삼척시 원덕읍 갈남리","5*","단독","8m미만","51.54","89","201501","1~10","2,000","1972","갈남길"
"강원도 삼척시 원덕읍 갈남리","7*","단독","-","46.28","200","201508","11~20","1,500","1960","갈남길"
"강원도 삼척시 원덕읍 갈남리","4**","단독","8m미만","59.8","304","201509","11~20","14,000","1963","신남1길"
"강원도 삼척시 원덕읍 기곡리","1***","단독","8m미만","50.57","132","201512","1~10","1,100","1960","기곡4길"
"강원도 삼척시 원덕읍 기곡리","2**","단독","8m미만","37.68","261","201504","1~10","2,500","1960","가곡천로"
"강원도 삼척시 원덕읍 기곡리","8**","단독","8m미만","96.78","461","201505","11~20","3,950","1960","기곡4길"
"강원도 삼척시 원덕읍 기곡리","9**","단독","8m미만","97.42","522","201501","21~31","5,800","2002","기곡4길"
"강원도 삼척시 원덕읍 노곡리","1**","단독","8m미만","44.29","202","201507","1~10","2,000","1910","노실길"
"강원도 삼척시 원덕읍 산양리","7**","단독","8m미만","70.68","1159","201508","1~10","8,980","2014","사곡길"
"강원도 삼척시 원덕읍 옥원리","3*","다가구","8m미만","447.28","505","201511","1~10","75,779","2015","삼척로"
"강원도 삼척시 원덕읍 옥원리","1**","단독","8m미만","86.44","490","201505","11~20","15,000","2002","삼척로"
"강원도 삼척시 원덕읍 월천리","2**","단독","8m미만","84.85","182","201507","1~10","4,100","2000","월천2길"
"강원도 삼척시 원덕읍 월천리","3**","단독","8m미만","85.63","386","201505","11~20","4,300","2000","월천1길"
"강원도 삼척시 원덕읍 월천리","1**","단독","8m미만","59.36","414","201503","21~31","9,000","1969","고포월천길"
"강원도 삼척시 원덕읍 임원리","1***","다가구","8m미만","198.57","515","201510","1~10","18,000","2004","임원안길"
"강원도 삼척시 원덕읍 임원리","7**","단독","8m미만","35.04","82","201508","11~20","3,000","1960","임원안길"
"강원도 삼척시 원덕읍 임원리","7**","단독","8m미만","60.52","198","201504","1~10","8,800","1984","임원강변길"
"강원도 삼척시 원덕읍 임원리","1***","단독","8m미만","22","250","201509","1~10","8,500","1985","임원안2길"
"강원도 삼척시 원덕읍 임원리","4**","단독","8m미만","79.2","280","201501","1~10","12,000","1996","임원새길"
"강원도 삼척시 원덕읍 임원리","8**","단독","8m미만","96.19","457","201505","11~20","6,800","1960","임원안2길"
"강원도 삼척시 원덕읍 호산리","2**","다가구","12m미만","700.22","351","201510","1~10","113,000","2014","삼척로"
"강원도 삼척시 원덕읍 호산리","2**","다가구","8m미만","600.74","382","201501","21~31","108,000","2014","삼척로"
"강원도 삼척시 적노동","2*","단독","-","35.88","298","201503","11~20","720","1960","적노안길"
