"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바라며, 외부 공개시에는 반드시 신고일 기준으로 집계되면 공식통계를 이용하여 주시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
"* 주택매매 거래는 부동산 거래신고 등에 관한 법률 제3조에 따라 계약일로부터 60일 이내 신고토록 하고 있습니다."
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1588-0149로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 20160101 ~ 20161231"
"실거래구분 : 단독다가구(매매)"
"주소구분 : 지번주소"
"시도 : 강원도"
"시군구 : 정선군"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"시군구","번지","주택유형","도로조건","연면적(㎡)","대지면적(㎡)","계약년월","계약일","거래금액(만원)","건축년도","도로명"
"강원도 정선군 정선읍 봉양리","3**","단독","8m미만","56.29","149","201611","21~30","14,500","1978","봉양5길"
"강원도 정선군 정선읍 봉양리","4*","단독","8m미만","161.24","199","201608","11~20","15,000","1991","녹송5길"
"강원도 정선군 정선읍 봉양리","3*","단독","8m미만","70.55","200","201602","21~29","6,500","1976","녹송4길"
"강원도 정선군 정선읍 봉양리","2**","단독","8m미만","70.17","222","201609","21~30","25,000","1981","봉양3길"
"강원도 정선군 정선읍 봉양리","9**","단독","12m미만","114.15","260","201604","21~30","8,200","1993","동곡길"
"강원도 정선군 정선읍 봉양리","3*","단독","8m미만","87.36","272","201611","1~10","5,900","1983","녹송3길"
"강원도 정선군 정선읍 봉양리","3**","단독","25m미만","105.48","288","201602","1~10","34,800","1980","봉양5길"
"강원도 정선군 정선읍 봉양리","3**","단독","25m미만","228.64","355","201603","1~10","28,500","1976","봉양5길"
"강원도 정선군 정선읍 봉양리","6**","단독","8m미만","40.5","427","201604","11~20","3,000","2009","동곡길"
"강원도 정선군 정선읍 북실리","6**","단독","8m미만","43.12","185","201607","11~20","3,800","1980","북실안길"
"강원도 정선군 정선읍 신월리","2**","단독","8m미만","99.5","311","201607","21~31","17,500","2013","월통길"
