"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바라며, 외부 공개시에는 반드시 신고일 기준으로 집계되면 공식통계를 이용하여 주시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
"* 주택매매 거래는 부동산 거래신고 등에 관한 법률 제3조에 따라 계약일로부터 60일 이내 신고토록 하고 있습니다."
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1588-0149로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 20160101 ~ 20161231"
"실거래구분 : 단독다가구(매매)"
"주소구분 : 지번주소"
"시도 : 강원도"
"시군구 : 영월군"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"시군구","번지","주택유형","도로조건","연면적(㎡)","대지면적(㎡)","계약년월","계약일","거래금액(만원)","건축년도","도로명"
"강원도 영월군 영월읍 영흥리","1***","단독","8m미만","68.17","149","201610","11~20","3,000","1985","단종로"
"강원도 영월군 영월읍 영흥리","7**","단독","8m미만","44.12","157","201610","21~31","6,500","1980","내성길"
"강원도 영월군 영월읍 영흥리","1***","단독","8m미만","93.21","170","201602","11~20","11,300","2001","단종로67번길"
"강원도 영월군 영월읍 영흥리","1***","단독","8m미만","84.06","182","201606","1~10","13,900","1979","단종로"
"강원도 영월군 영월읍 영흥리","9**","단독","8m미만","153.09","186","201612","11~20","16,000","2001","단종로"
"강원도 영월군 영월읍 영흥리","9**","단독","8m미만","52.02","201","201607","1~10","9,000","1983","중앙1로"
"강원도 영월군 영월읍 영흥리","7**","단독","8m미만","62.64","208","201605","1~10","6,000","1983","내성길31번길"
"강원도 영월군 영월읍 영흥리","8**","단독","25m미만","109.95","261","201611","11~20","15,000","1985","봉래산로"
"강원도 영월군 영월읍 영흥리","7**","단독","12m미만","67.1","278","201603","21~31","13,000","1979","오무개길"
"강원도 영월군 영월읍 영흥리","7**","단독","12m미만","61.65","310","201605","1~10","10,000","1980","오무개길"
"강원도 영월군 영월읍 영흥리","1***","단독","8m미만","88.06","512","201610","1~10","7,000","1983","단종로"
"강원도 영월군 영월읍 팔괴리","2**","단독","12m미만","37.92","205","201605","11~20","1,800","1985","null"
"강원도 영월군 영월읍 팔괴리","2**","단독","8m미만","92.32","280","201611","21~30","11,330","2015","null"
"강원도 영월군 영월읍 팔괴리","1***","단독","-","184.32","660","201608","11~20","23,000","2005","팔괴1농공단지길"
"강원도 영월군 영월읍 팔괴리","1**","단독","8m미만","124.73","775","201607","11~20","35,660","2015","태화산로"
"강원도 영월군 영월읍 팔괴리","1***","단독","8m미만","134.47","826","201611","11~20","23,000","2008","팔괴로"
"강원도 영월군 영월읍 하송리","1**","다가구","25m이상","658.91","372","201607","11~20","108,000","2016","은행나무4길"
"강원도 영월군 영월읍 하송리","1**","다가구","12m미만","658.42","543","201607","11~20","106,000","2016","은행나무4길"
"강원도 영월군 영월읍 하송리","3*","단독","8m미만","80.97","170","201602","1~10","12,000","1983","은행나무1길"
