"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바라며, 외부 공개시에는 반드시 신고일 기준으로 집계되면 공식통계를 이용하여 주시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
"* 주택매매 거래는 부동산 거래신고 등에 관한 법률 제3조에 따라 계약일로부터 60일 이내 신고토록 하고 있습니다."
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1588-0149로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 20160101 ~ 20161231"
"실거래구분 : 단독다가구(매매)"
"주소구분 : 지번주소"
"시도 : 강원도"
"시군구 : 평창군"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"시군구","번지","주택유형","도로조건","연면적(㎡)","대지면적(㎡)","계약년월","계약일","거래금액(만원)","건축년도","도로명"
"강원도 평창군 용평면 재산리","1***","단독","8m미만","94.41","465","201608","1~10","21,000","1997","안인평2길"
"강원도 평창군 용평면 재산리","1***","단독","8m미만","126.3","496","201607","21~31","12,000","2009","금당길"
"강원도 평창군 용평면 재산리","1***","단독","8m미만","87.55","499","201606","21~30","7,100","2007","평창대로"
"강원도 평창군 용평면 재산리","1***","단독","8m미만","93.33","657","201612","11~20","14,500","2013","금당길"
"강원도 평창군 용평면 재산리","1***","단독","8m미만","199.41","661","201605","1~10","15,000","2008","금당길"
"강원도 평창군 용평면 재산리","1***","단독","8m미만","239.31","971","201610","1~10","39,500","2001","금당길"
"강원도 평창군 용평면 재산리","1***","단독","8m미만","329.89","1000","201611","1~10","53,500","2004","금당길"
"강원도 평창군 진부면 간평리","2**","단독","8m미만","77.44","390","201606","21~30","15,000","2006","진고개로"
"강원도 평창군 진부면 두일리","1**","단독","8m미만","115.74","635","201601","21~31","10,000","2007","방아다리로"
"강원도 평창군 진부면 상진부리","2**","단독","12m미만","103.86","341","201606","11~20","8,000","1997","방아다리로"
"강원도 평창군 진부면 상진부리","3**","단독","8m미만","92.29","629","201612","11~20","20,500","2004","억두동길"
"강원도 평창군 진부면 상진부리","*","단독","12m미만","62.1","2273","201609","1~10","20,000","1970","경강로"
"강원도 평창군 진부면 송정리","2***","단독","12m미만","229.72","210","201609","1~10","30,000","2003","송정택지1길"
"강원도 평창군 진부면 송정리","2***","단독","8m미만","172.28","273","201608","21~31","20,000","2008","송정택지2길"
"강원도 평창군 진부면 송정리","2***","단독","25m미만","210.18","371.2","201611","11~20","25,000","1995","송정택지2길"
"강원도 평창군 진부면 송정리","1***","단독","8m미만","73.02","474","201604","1~10","12,998","2011","약수동길"
"강원도 평창군 진부면 송정리","1***","단독","8m미만","65.37","660","201611","1~10","23,000","2016","null"
"강원도 평창군 진부면 수항리","1**","단독","8m미만","196.71","865","201608","21~31","15,000","1996","오대천로"
"강원도 평창군 진부면 척천리","9*","다가구","8m미만","139.45","1311","201603","21~31","29,700","2009","방아다리로"
"강원도 평창군 진부면 척천리","1**","단독","8m미만","35.64","321","201609","11~20","7,100","1953","방아다리로"
"강원도 평창군 진부면 척천리","9*","단독","8m미만","168.11","1043","201610","1~10","38,800","2005","방아다리로"
"강원도 평창군 진부면 하진부리","1**","단독","25m미만","332.44","258","201608","1~10","47,000","1980","청송로"
"강원도 평창군 진부면 하진부리","6*","단독","8m미만","74.61","312","201610","11~20","4,600","1985","영정게길"
"강원도 평창군 진부면 하진부리","6**","단독","8m미만","110.03","493","201603","21~31","9,000","2012","한산동모낼길"
"강원도 평창군 진부면 화의리","4*","단독","8m미만","36","330","201606","11~20","3,750","2011","null"
"강원도 평창군 평창읍 계장리","1**","단독","8m미만","108.2","728","201603","1~10","10,000","2006","숲길"
"강원도 평창군 평창읍 고길리","*","단독","8m미만","90","279","201607","21~31","14,330","2008","고길천로"
"강원도 평창군 평창읍 대상리","1*","단독","8m미만","64.73","330","201609","1~10","13,500","2016","평창강로"
"강원도 평창군 평창읍 대상리","1*","단독","8m미만","64.73","335","201610","11~20","11,000","2016","평창강로"
"강원도 평창군 평창읍 대상리","2**","단독","8m미만","168.11","661","201605","21~31","24,200","2003","안정말길"
"강원도 평창군 평창읍 대상리","1**","단독","8m미만","99.07","826","201601","11~20","12,000","2007","평창강로"
"강원도 평창군 평창읍 대상리","1*","단독","8m미만","179.95","878","201608","21~31","27,500","2009","평창강로"
"강원도 평창군 평창읍 대하리","1**","단독","8m미만","87.88","299","201601","21~31","10,200","2006","대골길"
"강원도 평창군 평창읍 대하리","3**","단독","8m미만","84.15","417","201603","1~10","15,200","2006","가정골길"
"강원도 평창군 평창읍 대하리","1**","단독","8m미만","183.62","756","201604","11~20","24,900","2011","null"
"강원도 평창군 평창읍 도돈리","2**","단독","8m미만","30.56","483","201605","1~10","3,500","1955","평창강로"
"강원도 평창군 평창읍 상리","2**","단독","12m미만","128","604","201610","21~31","8,500","2000","서동로"
"강원도 평창군 평창읍 약수리","7*","단독","8m미만","43.86","225","201605","11~20","4,300","1950","약수1길"
"강원도 평창군 평창읍 약수리","2**","단독","8m미만","85.41","393","201610","21~31","12,990","1997","약수2길"
"강원도 평창군 평창읍 약수리","2*","단독","8m미만","156.26","530","201606","1~10","5,000","2000","둥지버들길"
"강원도 평창군 평창읍 약수리","8*","단독","8m미만","59.86","668","201612","21~31","7,000","1979","둥지버들길"
"강원도 평창군 평창읍 원당리","2*","다가구","8m미만","19.84","167","201608","1~10","2,948","2006","원당길"
"강원도 평창군 평창읍 원당리","3*","단독","8m미만","52.56","223","201603","21~31","5,000","1994","null"
"강원도 평창군 평창읍 원당리","2*","단독","8m미만","82.76","603","201608","1~10","17,820","2006","원당길"
"강원도 평창군 평창읍 응암리","6*","단독","8m미만","105.22","587","201603","21~31","7,000","1997","매화길"
"강원도 평창군 평창읍 임하리","1*","단독","8m미만","67.14","602","201606","1~10","6,350","2010","숲길"
"강원도 평창군 평창읍 임하리","*","단독","-","56","660","201604","21~30","9,600","2005","null"
